0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
elimin 6.032745743897878e-05 9.624754869524416e-05 5.6832712909550736e-05 4.476164424439858e-05 8.632714352569142e-05
fair 1.2065491487795756e-05 7.218566152143313e-05 1.8944237636516913e-05 0.0001591525128689727 2.7261203218639394e-05
individu 8.445844041457029e-05 9.624754869524416e-05 4.736059409129228e-05 7.957625643448636e-05 4.9978872567505556e-05
except 7.239294892677453e-05 6.0154717934527604e-05 4.736059409129228e-05 5.4708676298709375e-05 9.087067739546465e-05
award 9.652393190236605e-05 0.00030077358967263803 9.472118818258457e-06 1.4920548081466192e-05 4.5435338697732324e-05
permit 7.239294892677453e-05 0.00010827849228214969 3.7888475273033827e-05 0.00010941735259741875 2.7261203218639394e-05
circul 1.2065491487795756e-05 3.6092830760716566e-05 0.0002557472080929783 6.962922438017557e-05 9.087067739546465e-06
opinion 2.4130982975591512e-05 3.6092830760716566e-05 7.577695054606765e-05 2.9841096162932385e-05 0.0001272189483536505
paul 4.8261965951183025e-05 2.406188717381104e-05 0.00013260966345561838 0.00011936438465172954 1.3630601609319697e-05
submit 6.032745743897878e-05 0.00012030943586905521 2.8416356454775368e-05 0.00010444383657026334 3.634827095818586e-05
softwar 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.00011936438465172954 9.087067739546465e-05
5 3.6196474463387263e-05 0.00020452604097739385 5.6832712909550736e-05 3.978812821724318e-05 5.906594030705202e-05
smith 9.652393190236605e-05 2.406188717381104e-05 9.472118818258456e-05 5.4708676298709375e-05 7.269654191637172e-05
gaf 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.00020888767314052668 9.087067739546465e-06
ten 3.6196474463387263e-05 0.00015640226662977177 2.8416356454775368e-05 7.460274040733096e-05 5.906594030705202e-05
atlant 7.239294892677453e-05 1.203094358690552e-05 9.472118818258457e-06 0.00010444383657026334 8.178360965591818e-05
renault 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.0001989406410862159 1.817413547909293e-05
renew 0.00014478589785354905 9.624754869524416e-05 0.0001704981387286522 3.481461219008778e-05 9.087067739546465e-06
peso 1.2065491487795756e-05 1.203094358690552e-05 6.630483172780919e-05 0.00013925844876035113 4.5435338697732324e-05
cross 7.239294892677453e-05 2.406188717381104e-05 5.6832712909550736e-05 0.00014423196478750654 1.817413547909293e-05
lot 7.239294892677453e-05 0.00012030943586905521 0.00011366542581910147 4.9735160271553974e-05 4.089180482795909e-05
1983 9.652393190236605e-05 8.421660510833865e-05 3.7888475273033827e-05 4.476164424439858e-05 8.632714352569142e-05
defici 1.2065491487795756e-05 0.0004692067998893153 9.472118818258457e-06 1.989406410862159e-05 9.087067739546465e-06
advantag 8.445844041457029e-05 0.00010827849228214969 5.6832712909550736e-05 6.465570835302017e-05 4.9978872567505556e-05
moder 6.032745743897878e-05 0.00010827849228214969 0.00021785873281994448 1.989406410862159e-05 2.2717669348866162e-05
600 4.8261965951183025e-05 9.624754869524416e-05 4.736059409129228e-05 7.957625643448636e-05 5.906594030705202e-05
receipt 4.8261965951183025e-05 1.203094358690552e-05 1.8944237636516913e-05 0.00013925844876035113 4.9978872567505556e-05
defer 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 4.9735160271553974e-05 0.00014539308383274344
calcul 8.445844041457029e-05 0.00015640226662977177 6.630483172780919e-05 2.4867580135776987e-05 6.360947417682525e-05
74 8.445844041457029e-05 3.6092830760716566e-05 2.8416356454775368e-05 5.4708676298709375e-05 9.995774513501111e-05
provinc 6.032745743897878e-05 0.0004210830255416932 2.8416356454775368e-05 4.973516027155397e-06 9.087067739546465e-06
satisfi 6.032745743897878e-05 4.812377434762208e-05 0.00014208178227387684 8.454977246164176e-05 2.2717669348866162e-05
elabor 0.0001085894233901618 2.406188717381104e-05 9.472118818258456e-05 7.460274040733096e-05 4.5435338697732324e-05
behind 6.032745743897878e-05 3.6092830760716566e-05 0.00022733085163820295 1.4920548081466192e-05 4.9978872567505556e-05
houston 0.0001085894233901618 2.406188717381104e-05 9.472118818258457e-06 8.952328848879716e-05 7.269654191637172e-05
aircraft 8.445844041457029e-05 1.203094358690552e-05 9.472118818258457e-06 9.449680451595255e-05 8.178360965591818e-05
spokeswoman 0.0001085894233901618 4.812377434762208e-05 3.7888475273033827e-05 0.00011936438465172954 2.2717669348866162e-05
126 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.476164424439858e-05 0.0001408495499629702
165 6.032745743897878e-05 6.0154717934527604e-05 2.8416356454775368e-05 2.9841096162932385e-05 0.00012267541448387727
seriou 7.239294892677453e-05 0.00014437132304286626 8.52490693643261e-05 6.465570835302017e-05 2.7261203218639394e-05
gmt 8.445844041457029e-05 6.0154717934527604e-05 0.0001515539010921353 5.968219232586477e-05 2.7261203218639394e-05
bankruptci 0.0001085894233901618 1.203094358690552e-05 9.472118818258457e-06 8.454977246164176e-05 8.178360965591818e-05
steadi 7.239294892677453e-05 0.00012030943586905521 0.00022733085163820295 9.947032054310794e-06 1.817413547909293e-05
citicorp 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.00016909954492328353 4.089180482795909e-05
wednesday 8.445844041457029e-05 6.0154717934527604e-05 0.00017997025754691066 5.4708676298709375e-05 1.817413547909293e-05
conduct 7.239294892677453e-05 6.0154717934527604e-05 0.00014208178227387684 3.978812821724318e-05 5.452240643727879e-05
pesch 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.00020888767314052668 4.543533869773232e-06
hear 8.445844041457029e-05 0.00010827849228214969 1.8944237636516913e-05 0.00010941735259741875 2.2717669348866162e-05
7 2.4130982975591512e-05 0.00010827849228214969 4.736059409129228e-05 3.978812821724318e-05 9.541421126523788e-05
feel 9.652393190236605e-05 8.421660510833865e-05 0.00016102601991039377 4.476164424439858e-05 1.817413547909293e-05
conclud 6.032745743897878e-05 8.421660510833865e-05 5.6832712909550736e-05 0.00011936438465172954 1.3630601609319697e-05
nuclear 3.6196474463387263e-05 3.6092830760716566e-05 1.8944237636516913e-05 6.465570835302017e-05 0.00010904481287455758
wide 2.4130982975591512e-05 6.0154717934527604e-05 0.0001989144951834276 3.978812821724318e-05 4.089180482795909e-05
108 3.6196474463387263e-05 6.0154717934527604e-05 9.472118818258457e-06 9.947032054310794e-06 0.0001544801515722899
speak 0.00012065491487795756 9.624754869524416e-05 0.00014208178227387684 2.4867580135776987e-05 3.180473708841263e-05
vessel 0.00022924433826811936 0.0001684332102166773 9.472118818258457e-06 4.9735160271553974e-05 4.543533869773232e-06
redeem 3.6196474463387263e-05 4.812377434762208e-05 1.8944237636516913e-05 9.947032054310795e-05 7.269654191637172e-05
1989 7.239294892677453e-05 0.00012030943586905521 2.8416356454775368e-05 5.968219232586477e-05 6.360947417682525e-05
volcker 1.2065491487795756e-05 1.203094358690552e-05 0.0003883568715485967 4.973516027155397e-06 4.543533869773232e-06
portfolio 1.2065491487795756e-05 1.203094358690552e-05 0.00010419330700084302 5.4708676298709375e-05 9.541421126523788e-05
italian 4.8261965951183025e-05 4.812377434762208e-05 0.00010419330700084302 0.00011439086862457415 1.3630601609319697e-05
licenc 0.0001085894233901618 0.0003488973640202601 3.7888475273033827e-05 4.973516027155397e-06 9.087067739546465e-06
merril 1.2065491487795756e-05 3.6092830760716566e-05 6.630483172780919e-05 0.00014423196478750654 2.2717669348866162e-05
break 0.00012065491487795756 0.00010827849228214969 8.52490693643261e-05 2.4867580135776987e-05 5.452240643727879e-05
angel 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.0001840200930047497 2.2717669348866162e-05
bankamerica 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 0.00010941735259741875 8.178360965591818e-05
185 3.6196474463387263e-05 4.812377434762208e-05 7.577695054606765e-05 6.465570835302017e-05 7.724007578614495e-05
cours 9.652393190236605e-05 7.218566152143313e-05 9.472118818258456e-05 8.454977246164176e-05 1.817413547909293e-05
123 2.4130982975591512e-05 8.421660510833865e-05 1.8944237636516913e-05 9.947032054310794e-06 0.00014539308383274344
santo 0.0002775063042193024 1.203094358690552e-05 9.472118818258457e-06 7.460274040733096e-05 2.2717669348866162e-05
implement 0.00012065491487795756 0.00015640226662977177 0.00011366542581910147 1.4920548081466192e-05 3.180473708841263e-05
war 0.0002775063042193024 6.0154717934527604e-05 7.577695054606765e-05 3.978812821724318e-05 4.543533869773232e-06
opposit 0.00013272040636575332 7.218566152143313e-05 0.00012313754463735992 6.465570835302017e-05 9.087067739546465e-06
nomin 3.6196474463387263e-05 1.203094358690552e-05 5.6832712909550736e-05 5.968219232586477e-05 0.00010450127900478434
riyal 0.00016891688082914058 1.203094358690552e-05 0.00017997025754691066 4.973516027155397e-06 4.5435338697732324e-05
harri 4.8261965951183025e-05 1.203094358690552e-05 6.630483172780919e-05 0.00013428493273319572 2.7261203218639394e-05
texaco 0.000494685150999626 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
ratio 1.2065491487795756e-05 0.00010827849228214969 7.577695054606765e-05 3.481461219008778e-05 9.087067739546465e-05
philippin 1.2065491487795756e-05 3.6092830760716566e-05 4.736059409129228e-05 0.0001591525128689727 1.817413547909293e-05
maximum 0.0001085894233901618 0.00021655698456429938 2.8416356454775368e-05 5.4708676298709375e-05 1.817413547909293e-05
norstar 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.0002039141571133713 4.543533869773232e-06
foster 4.8261965951183025e-05 1.203094358690552e-05 0.00035046839627556287 4.973516027155397e-06 4.543533869773232e-06
appreci 2.4130982975591512e-05 1.203094358690552e-05 0.0002368029704564614 2.4867580135776987e-05 4.9978872567505556e-05
8 6.032745743897878e-05 4.812377434762208e-05 7.577695054606765e-05 3.481461219008778e-05 9.087067739546465e-05
dynam 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.00011439086862457415 8.178360965591818e-05
fire 0.00018098237231693634 9.624754869524416e-05 9.472118818258457e-06 5.4708676298709375e-05 4.089180482795909e-05
uncertainti 8.445844041457029e-05 6.0154717934527604e-05 9.472118818258456e-05 2.9841096162932385e-05 7.269654191637172e-05
bidder 6.032745743897878e-05 1.203094358690552e-05 6.630483172780919e-05 0.00014920548081466192 4.543533869773232e-06
tradit 0.0001085894233901618 4.812377434762208e-05 0.00012313754463735992 2.4867580135776987e-05 5.906594030705202e-05
degre 0.00018098237231693634 0.0002285879281512049 2.8416356454775368e-05 1.989406410862159e-05 1.3630601609319697e-05
overnight 1.2065491487795756e-05 0.00012030943586905521 0.00022733085163820295 3.978812821724318e-05 4.543533869773232e-06
mexico 0.00031370277868268963 9.624754869524416e-05 1.8944237636516913e-05 1.989406410862159e-05 1.817413547909293e-05
match 6.032745743897878e-05 2.406188717381104e-05 8.52490693643261e-05 0.00011439086862457415 2.2717669348866162e-05
index 9.652393190236605e-05 6.0154717934527604e-05 0.0002557472080929783 4.973516027155397e-06 1.3630601609319697e-05
131 2.4130982975591512e-05 4.812377434762208e-05 1.8944237636516913e-05 1.989406410862159e-05 0.00014539308383274344
84 3.6196474463387263e-05 7.218566152143313e-05 9.472118818258457e-06 4.9735160271553974e-05 0.00010904481287455758
parliament 0.00012065491487795756 4.812377434762208e-05 0.00020838661400168605 3.481461219008778e-05 4.543533869773232e-06
singapor 6.032745743897878e-05 1.203094358690552e-05 7.577695054606765e-05 7.460274040733096e-05 6.815300804659849e-05
larger 0.00012065491487795756 4.812377434762208e-05 7.577695054606765e-05 6.465570835302017e-05 4.089180482795909e-05
reynold 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 0.00014423196478750654 4.9978872567505556e-05
forward 7.239294892677453e-05 7.218566152143313e-05 0.0001704981387286522 2.4867580135776987e-05 4.089180482795909e-05
stateown 0.00012065491487795756 3.6092830760716566e-05 9.472118818258457e-06 0.00010444383657026334 4.089180482795909e-05
resist 0.00015685138934134482 8.421660510833865e-05 0.00010419330700084302 5.968219232586477e-05 4.543533869773232e-06
50000 0.00018098237231693634 0.00013234037945596074 1.8944237636516913e-05 3.481461219008778e-05 4.089180482795909e-05
concentr 1.2065491487795756e-05 4.812377434762208e-05 3.7888475273033827e-05 0.00010444383657026334 6.360947417682525e-05
tell 4.8261965951183025e-05 0.00010827849228214969 9.472118818258456e-05 8.952328848879716e-05 1.3630601609319697e-05
fujitsu 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.0001989406410862159 4.543533869773232e-06
flat 3.6196474463387263e-05 2.406188717381104e-05 8.52490693643261e-05 9.947032054310794e-06 0.0001272189483536505
aegean 0.00048261965951183023 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
resolv 9.652393190236605e-05 4.812377434762208e-05 9.472118818258456e-05 7.460274040733096e-05 3.180473708841263e-05
summer 0.0001085894233901618 0.0002285879281512049 9.472118818258457e-06 4.476164424439858e-05 2.7261203218639394e-05
ef 2.4130982975591512e-05 3.6092830760716566e-05 9.472118818258457e-06 0.0001840200930047497 4.543533869773232e-06
underli 4.8261965951183025e-05 1.203094358690552e-05 0.00029363568336601215 2.4867580135776987e-05 1.3630601609319697e-05
devalu 6.032745743897878e-05 2.406188717381104e-05 0.00033152415863904594 4.973516027155397e-06 4.543533869773232e-06
pursu 4.8261965951183025e-05 2.406188717381104e-05 6.630483172780919e-05 0.00012433790067888493 2.2717669348866162e-05
done 3.6196474463387263e-05 0.00012030943586905521 0.00013260966345561838 4.9735160271553974e-05 2.7261203218639394e-05
hostil 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 0.00016412602889612812 2.2717669348866162e-05
compon 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 0.00011439086862457415 7.724007578614495e-05
railroad 3.6196474463387263e-05 3.6092830760716566e-05 9.472118818258457e-06 0.0001591525128689727 1.817413547909293e-05
repeat 8.445844041457029e-05 4.812377434762208e-05 0.0001704981387286522 3.978812821724318e-05 2.7261203218639394e-05
appar 0.0001085894233901618 4.812377434762208e-05 0.00012313754463735992 7.460274040733096e-05 9.087067739546465e-06
korea 4.8261965951183025e-05 0.00014437132304286626 0.00022733085163820295 4.973516027155397e-06 9.087067739546465e-06
compens 0.00012065491487795756 0.00013234037945596074 1.8944237636516913e-05 3.481461219008778e-05 5.906594030705202e-05
exchequ 4.8261965951183025e-05 2.406188717381104e-05 0.00033152415863904594 4.973516027155397e-06 4.543533869773232e-06
merchant 3.6196474463387263e-05 0.00010827849228214969 3.7888475273033827e-05 9.947032054310795e-05 3.180473708841263e-05
shortli 1.2065491487795756e-05 6.0154717934527604e-05 0.00011366542581910147 9.449680451595255e-05 2.7261203218639394e-05
chain 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 0.00013428493273319572 5.452240643727879e-05
bbl 0.00047055416802403445 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
thursday 7.239294892677453e-05 9.624754869524416e-05 0.00016102601991039377 4.476164424439858e-05 1.3630601609319697e-05
supplier 0.00015685138934134482 9.624754869524416e-05 9.472118818258457e-06 7.957625643448636e-05 2.2717669348866162e-05
sent 0.00012065491487795756 8.421660510833865e-05 2.8416356454775368e-05 9.449680451595255e-05 1.817413547909293e-05
document 2.4130982975591512e-05 3.6092830760716566e-05 4.736059409129228e-05 0.00013428493273319572 2.7261203218639394e-05
turkish 0.0003740302361216684 1.203094358690552e-05 8.52490693643261e-05 4.973516027155397e-06 4.543533869773232e-06
singl 4.8261965951183025e-05 0.00010827849228214969 0.00010419330700084302 5.4708676298709375e-05 3.634827095818586e-05
threaten 0.0001930478638047321 9.624754869524416e-05 0.00010419330700084302 3.481461219008778e-05 4.543533869773232e-06
primarili 6.032745743897878e-05 8.421660510833865e-05 9.472118818258457e-06 4.476164424439858e-05 9.541421126523788e-05
core 2.4130982975591512e-05 1.203094358690552e-05 5.6832712909550736e-05 0.00010444383657026334 5.906594030705202e-05
